Date,User,Tweet
2022-09-29 15:41:55+00:00,suman657,I thought this would be about Governor Newsom because he takes care of his constituents BEFORE a natural disaster occurs.
2022-09-29 15:41:46+00:00,epayne105,"@AZ_Brittney As much as any empathic person can ""handle"" a natural disaster...
Even if the human race brought it on ourselves
Not too shabby"
2022-09-29 15:41:45+00:00,CrashSnodgrass,"@Mickultra12 @wyonaf NASA recently stated that global warming isn't due to MAN,,,"
2022-09-29 15:41:31+00:00,shleymelissa,i also can’t believe that we live in a time where tiktok has better coverage on a natural disaster than the news. or that i am constantly watch hurricane coverage on social media at all 🫠
2022-09-29 15:41:30+00:00,briianna_mariii,"@theedge60 @HNNightmares Again, a simple internet search can answer any questions. I don’t need to be going on social media and asking the locals during a natural disaster if my vacation is still on. Yeah exactly lol😂😂"
2022-09-29 15:41:25+00:00,itskiiarax,You’re a sick individual if you’re saying people in Florida deserve this just because of your political views. No one gives a fuck if you’re rep or dem right now. A natural disaster is happening.
2022-09-29 15:41:23+00:00,movie_avenue,"@FoxNews Man made Off shore oil drilling and removal of mangrove systems by real estate developers are to blame, not global warming or @GovRonDeSantis.  Sun is older and larger each century. Why anchors @TheView enjoy spreading hate among viewers.  So wrong!"
2022-09-29 15:41:14+00:00,enes_sabanovic,"@elonmusk @BryceSpaceTech @SpaceX When the rockets are done, will it be possible to put a ring of solar panels around earth and beam the energy down with microwaves to provide electricity and control how much heat enters earth (control global warming)?"
2022-09-29 15:41:07+00:00,diamondskyee,Has Biden considered a hozier x florence and the machine collab to end global warming?
2022-09-29 15:40:46+00:00,GaDawgforTrump,@AJPanadero @DoraResists @RachelleRoyse @Luvnediting @mmpadellan Global warming is bullshit
2022-09-29 15:40:23+00:00,MonicaVanzant,"I'm waiting for that natural disaster when the gov't finally says ""Sorry, we can no longer help you rebuild.""

The only reason they're still doing it now is because homeowners pay property taxes which in turn pays for...everything."
2022-09-29 15:40:08+00:00,petty_murphy318,@AYSSPORTS Global warming..
2022-09-29 15:40:06+00:00,CoadyBj,"@whittler_e Just like they deny that trump is a liar, a traitor and really, really stupid, they will deny global warming even if coastal cities are underwater. 

Once they invest their ego into a idea, they’d rather die than back off it."
2022-09-29 15:39:58+00:00,yoeydoo,@lvlzdiet That's not bc of ur ana it is bc of global warming 😭
2022-09-29 15:39:52+00:00,Asur1190,"@FoxNews Ian is attacking all red states, bucz red states said global warming was a joke, I hope they are all laughing now. I'm worried about the poor ppl but Ian knows how to pick."
2022-09-29 15:39:46+00:00,MarcoSigillo7,@chipfranklin You are so blinded by your own misgendered hatred that you don’t see the light of factual reasoning and common sense. Chip - it’s never too late. Stop using a catastrophe and natural disaster as ruse to continue on your never ending Anti-Trump crusade? What did he ever do to you?
2022-09-29 15:39:35+00:00,scottshilvock,"@elonmusk That's good news, because by the time this thing is actually released global warming will have risen the water levels high enough that this will be important."
2022-09-29 15:39:35+00:00,groenteboer18,"@lois_left Feel sorry for me? No you don't. Your tweet expresses malicious joy over countless people struck by a major natural disaster. You are a wicked, deranged sadist."
2022-09-29 15:39:32+00:00,Agility_Fan,"@sayitnspinit They're an act of nature, and the constant emission of fossil fuels/global warming is increasing the severity."
2022-09-29 15:39:10+00:00,Larimer1,@joncoopertweets Biden IS the natural disaster.
2022-09-29 15:39:09+00:00,S_cribby,@wyonaf Um no. Not at all. Some of us highly educated people also use common sense and remember 20 years ago when global warming was all the rage. If “climate scientists” were as “highly educated” as you claim they wouldn’t have to constantly rebrand to sell people their bullshit.
2022-09-29 15:39:00+00:00,TBernard432,@AmyBeePhoenix People should put big black panels that absorb the heat of the sun and claim it fights global warming.
2022-09-29 15:38:55+00:00,diaphonouswords,"Venus, planet of love was destroyed by global warming did its people want too much too? Did its people want too much?"
2022-09-29 15:38:30+00:00,newsjocky,"According to Antarctica ice core data, global warming occurs approximately every 115,000 years, and can be as much as 15 C. We are currently on a warming cycle. It is usually followed by a sudden ice age. It is likely that man cannot do anything to significantly affect the cycles"
2022-09-29 15:38:22+00:00,h98_jay,"@red_divided @FSUnumeroUNO @BinxMerle @Logically_JC Someone is uninformed.
What is the moronic statement this week?
You should probably look into what socialism really is, as it most certainly is not the federal government returning tax payer money in times of natural disaster. 🙄🤦‍♂️"
2022-09-29 15:38:22+00:00,lady_face6,"@avidfilm @MarkRPellegrino @KenGardner11 Maybe so on a local level. I’m admittedly not terribly knowledgeable about natural disaster management, I just know that the government doesn’t manage ANYTHING well or even satisfactorily on a regular basis."
2022-09-29 15:38:17+00:00,AlexPhD1,@Bastard_Esq @Dark_DeSantis @DocDeezWhat @JamesBradleyCA @lavern_spicer My electrial bill during summer months avgs about $450/monthly without solar.  Solar cuts that to about $160/monthly.  What do you think my motivation is to get solar panels?  Had ZERO to do with Global warming.  Again with the MAGA lies.
2022-09-29 15:38:13+00:00,lmariewebster,So a youtuber in the Orlando area was giving an update and she said everything is closed except @Walmart 😳😳😳 is #Walmart so desperate for money that they have they're employees working after a natural disaster! Man these companies truly don't care
2022-09-29 15:37:08+00:00,Artemesia1593,"@ACTforAmerica Thanks, Republicans, for global warming."
2022-09-29 15:36:34+00:00,Robnum1R,@KoonsKarl Go around Twitter.  There are a lot of blue check marks who align with the Democratic Party actively playing politics in the face of hundreds of people dying in this natural disaster.  It’s not too hard to find.  Party of compassion has turned into the party of smug.
2022-09-29 15:36:30+00:00,TCinCT3,@joncoopertweets Does the economy count as a natural disaster?
2022-09-29 15:36:08+00:00,FocusOnTheIdea,"@AmoneyResists Hurricanes &gt; Exist as a weather phenomenon millions of years before humans.

Leftists&gt; ""THIS IS BECAUSE OF GLOBAL COOLING, I MEAN GLOBAL WARMING, I MEAN CLIMATE CHANGE!"""
2022-09-29 15:35:56+00:00,Tdillon06,"@JBug98194061 @hnh1957 @kylenabecker @DailyCaller ""That made landfall"" is an important factor.  You can't use only hurricanes that made landfall as evidence of increased hurricane intensity to justify the global warming scare mongering."
2022-09-29 15:35:40+00:00,louisalanreed,@GeorgeMonbiot Florida has always had bad flooding. It's built on and surrounded by water. I suppose all the brainwashed will blame global warming.
2022-09-29 15:35:33+00:00,midnigh32075066,@Stevie31609452 @Geri_inlightof @FoxNews @biden @TheJusticeDept You stated that you didn’t know or didn’t care. Call me names if it makes you feel better but that doesn’t change what Desantis did. His state is getting pummeled by a natural disaster and he gleefully wasted state funds with a cruel political stunt designed to hurt people.
2022-09-29 15:35:27+00:00,advertisingeek,"@elonmusk Are you really taking advantage of a natural disaster to promote your product?, at least wait a couple days"
2022-09-29 15:35:26+00:00,torrenttweet99,@stockypig @edgarrmcgregor global warming = more energy = more destruction/more frequent
2022-09-29 15:35:18+00:00,VoteRed24,@CharlieCrist Thank you Governor DiSantis. Your leadership and preparations for this natural disaster saved lives.
2022-09-29 15:34:58+00:00,eddiearcher_bot,haha wow global warming sure can't explain that (:
2022-09-29 15:34:53+00:00,herbsyhc,@Laloulabelle I spent all day defrosting a freezer with enough ice in it to hold off global warming 😩
2022-09-29 15:34:38+00:00,dudeabides91001,@MailOnline Global warming claims another death. #howdareyou
2022-09-29 15:34:07+00:00,CM20207,"@williamlegate “I am not in the pews of the church of the global warming leftists,” DeSantis told reporters at one 2018 campaign stop. “I am not a global warming person. I don’t want that label on me.”"
2022-09-29 15:34:06+00:00,KDONS661,"@RBReich Hey BOB.
Any chance you can pause your useless and constant dribble about Trump? In case you missed it we are in the midst of a terrible natural disaster in Florida. Loss of life is reported. How long before you and your leftist comrades make degrading comments? In 123..."
2022-09-29 15:33:55+00:00,SeekLifeWisdom,"@Jones_JockStrap @knox_fort @benshapiro Changes are not statistically significant. Also EPA is biased - they have $$ interest in advancing global warming theory. Also, wide variations in hurricane track models proves global warming predictions for 10 - 50 yrs out are highly speculative, likely erroneous."
2022-09-29 15:33:53+00:00,ANNEofFL,@wyonaf These hurricanes have been around forever. They want to say Climate Change pr Global Warming brought this on? I find that just plain silly.
2022-09-29 15:33:48+00:00,kellyriker,@BettyBowers Really?? You want to take a cheap shot during a natural disaster? Come on. Use better judgment. There's always a time and place. Now ain't it!!
2022-09-29 15:33:33+00:00,_kiannap_,"To anybody that has to evacuate their home due to a natural disaster and leave your pets behind, fuck you"
2022-09-29 15:33:07+00:00,ArchbishopPerez,"3/4 that God will bring comfort to those in mourning, protect the first responders seeking to aid those in harm’s way, and pour His mercy upon those affected by this natural disaster.

The storm is far from over and unfortunately projected to cause more severe damage."
2022-09-29 15:32:35+00:00,TheAmyLappos,"@CTParent301 @senatorduff Yes, disease spreading nurses aren’t helpful, especially during a natural disaster."
2022-09-29 15:32:29+00:00,Jeriah_AU,"@JamesTate121 This has nothing to do with climate change. The Chief meteorologist of CNN had to correct Don Lemon this week when he alleged this hurricane was due to Climate change.

Just stop. You are delegitimizing the movement by tying every natural disaster to climate change."
2022-09-29 15:32:13+00:00,cypressoaks,"@WI_MrElie No, you actually don't.  I'd study some geopolitical history if I were you.  Socialism is a way of government, not a solution to a natural disaster."
2022-09-29 15:32:07+00:00,dsoneil,"We need to focus more on the environment. The people who will complain the most about the destruction of their property will be those that denied global warming and choose to do nothing. The rest of us see it coming and understand what is coming, sadly. 8/"
2022-09-29 15:32:05+00:00,Mickey4America,"Good 🌅 Patriots: The Radical Left are not Human.  Instead of talking about how help can go to Florida as they have the platform to do so, they can only make a ""NATURAL""Disaster into a Political issue.  Hey Radical Leftists-This would be a completely different story as to help to"
2022-09-29 15:31:47+00:00,ARSuper72,"@DavidWolfe Russia, global warming, covid, racists, fascists, etc.,  rinse and repeat ad nauseum. NO POLICY SOLUTIONS, just a baloney and shit sandwich."
2022-09-29 15:31:43+00:00,eb10s,@blehx_actually @benshapiro Why not data from 2009 forward. Because it blows their analysis. Just hide/omit any data that does fit the narrative of global warming &amp; storm intensity. Why did the Government take down the website showing the # of tornadoes in the US each year? Because they've been declining.
2022-09-29 15:31:43+00:00,lady_face6,@avidfilm @MarkRPellegrino @KenGardner11 I respectfully disagree. A storm and an invading army are completely different beasts. There’s not much that can be done to ameliorate a natural disaster except to get out of it’s path.
2022-09-29 15:31:42+00:00,RossMcG64,@BidensWins So he did what every president has done during a natural disaster. Yeah for him.
2022-09-29 15:31:26+00:00,NathanD54418820,@CarmaLeeJensen1 @JBrewerBoston25 @ActionNewsJax How long we been having hurricanes bud? I will tell you....long before global warming. And......it flooded then too😬
2022-09-29 15:31:01+00:00,maddy_jin,…if we’re playing a game of: choose your climate change natural disaster
2022-09-29 15:30:52+00:00,Tayballerinaa_,All this natural disaster shit reminds me of why I might actually be west coast/LA forever. At best we might have a little earthquake that’ll scare the shit out of you for 30 seconds but definitely no hurricane!! 😂
2022-09-29 15:30:51+00:00,puff4me2,@suzanthony7 @UltraMAGA_EE @POTUS Apart from agreeing on the DeSantis part… Joe ain’t a hero… he’s just following protocol in case of natural disaster.
2022-09-29 15:30:44+00:00,henryja71063306,Trump pulled out of the Climate Change Organization  reduce  money and did not believe in global warming. he is illiterate and ignorant and still MAGA fans want him to President again. @POTUS
2022-09-29 15:30:31+00:00,Agility_Fan,"@SusanHudgins @sayitnspinit Not to this extent. We're now having storm after storm, stronger and larger. Global warming has exacerbated the problem."
2022-09-29 15:30:31+00:00,RacerXX33,"@haroldmoss @Chris_McCbud @ClimateHuman If you believe humans are responsible for global warming, do you think it helps that rich people are  allowed to own &amp; operate private jets? 🤔"
2022-09-29 15:30:09+00:00,LynnWal11923048,@WI_MrElie DeSantis is your worst possible Governor in a hurricane. That ass will not work with the Democrat president or Federal government. Imagine if he became President???? Any state with a natural disaster would be on their own. The MAGA Republicans want to destroy the United States.
2022-09-29 15:29:44+00:00,Bryan_Maithya,@cissedahir Humanitarianism through reduced global warming!
2022-09-29 15:29:43+00:00,chivers12345,"@JamesBradleyCA That’s some real bullshit reasoning, it’s right up there with nuking a hurricane. Burning fossil fuels contributes to global warming which in turn creates averse weather including stronger hurricanes, so what you are advocating for is like pouring gas onto a fire."
2022-09-29 15:29:33+00:00,thousand3yes,@EronelNosnhoj Or how about we invest in preventative natural disaster infrastructure in Florida BEFORE any disaster happens to protect our citizens? We have been shoveling billions of dollars around the globe instead of investing in improvement projects for our own country.
2022-09-29 15:28:51+00:00,gruney3,"@tedcruz Oh yeah. I gotta prepare myself for a natural disaster, so I better hurry up and get vacinated. What a total waste this guy is."
2022-09-29 15:28:41+00:00,JoeAurelus,Natural disaster is uncontrollable by humanity.
2022-09-29 15:28:28+00:00,newsjocky,"@EstrellosoTv The global warming problem cannot be solved without the cooperation of China and India, who are the major carbon dioxide producers. The US already is doing various things to help such as CO2 scrubbing at power plants that use coal. The ""green energy"" program causes a lot of harm."
2022-09-29 15:28:23+00:00,DoraResists,@sportsfan721 @Luvnediting @mmpadellan Your misinformation makes my point. CA has taken action—global warming is at the heart of both the fires and hurricanes. CA has done more on warming—FL Republicans deny its existence. Btw the majority of CA forests are federally run—something Trump didn’t tell you
2022-09-29 15:28:22+00:00,GovTimWalz,Our thoughts — and actions — are with Florida and all the folks who have been impacted by Hurricane Ian’s path. Minnesota is prepared to step up and help those suffering from this natural disaster in any way possible.
2022-09-29 15:27:59+00:00,jr_lagasca,@DailyLoud Joy from the view looking for global warming
2022-09-29 15:27:46+00:00,CandyinMaui,"@kerrymacp1 @LakotaMan1 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
They've been scaring people for 120 years now. Check the NYTimes, you can track it, global cooling, global warming, global cooling, global warming every 10-20 years. Missed it every time so now it's climate change. When I was in school it was cooling."
2022-09-29 15:27:39+00:00,danderup2,"Anyone who thinks Hurricane Ian was just Mother Nature, is fooling themselves. Global Warming intensified the storm by raising water temperatures in the Gulf. The storm carried more water because of this and dumped two months of rain on Florida in just days. We must act NOW!"
2022-09-29 15:27:29+00:00,pjchussey,"@wyonaf I thought it was global warming? Now it climate crisis,  its all BULL S*&amp;T, money grabbing bunk."
2022-09-29 15:27:21+00:00,h98_jay,@red_divided @FSUnumeroUNO @BinxMerle @Logically_JC It's the federal government's job to assist and return tax payer money when there is a natural disaster. Your comments regarding 'welfare' when a state is coping with a category 4 hurricane &amp; likely hundreds dead shows exactly what the Democrat is about.Vile &amp; self serving. GTFOH
2022-09-29 15:27:12+00:00,RiceIam22,"@GoodieDW @801bermuda @goatman7rings @NoBigGovDuh @WxBrenn The scientist who get funded to show favorable results? You can see that in1992the data was inconclusive, but in 1996they introduced the""hockey stick""which left out data from the 1992 climate research and introduced us to global warming.we are at the lowest C02 in 600 million yrs"
2022-09-29 15:27:08+00:00,Jinx52890521,"@Le202nard This is a natural disaster,  God, forgive"
2022-09-29 15:26:17+00:00,mtnbikingDad,"@BoSnerdley @americanwire_ If migrants were fleeing a natural disaster without leaving their country, then I could understand the comparison."
2022-09-29 15:25:57+00:00,500tulips,@FoxNews Global warming..how stupid. Since 1851 there have been 5 CAT 5 hurricanes.  4 out 5 has been in Fla. So global warming has been going on since 1851? Do you people even listen to yourselves??
2022-09-29 15:25:56+00:00,ViewLiberty,"@ChocolateNinaL People in Florida might just want to CONSIDER the possibility that this whole ""Global Warming""/""Climate Change"" thing is NOT ""liberal nonsense,"" and that Republicans have been LYING TO THEM!"
2022-09-29 15:25:48+00:00,thecalvero,"@AdeParimal People who complain of global warming suddenly gone silent this year. 

Just like stock markets, even weather has cycles. There is no climate change or global warming. It’s our illusion. Some years it rains more and some it rains less."
2022-09-29 15:25:08+00:00,soxhawk,"@CallMeJaemz You thought you could stream in the middle of a natural disaster? Who do you think you are, me?🤣"
2022-09-29 15:25:07+00:00,nickadams55,@Resist_05 Everyone on MSM even the weather people are actors following a script..That’s why narratives often includes an opinion on global warming 🤔
2022-09-29 15:24:46+00:00,eRobin,@Riley_601 @geno_kusa @MarshaBlackburn despite significant global warming and the heating of the tropical Atlantic Ocean.
2022-09-29 15:24:33+00:00,ThomBradley8,@JunkScience Notice the blue over the Southeast coast of the United States. If the blue indicates cooling then the argument for global warming causing this hurricane is false. The Cool front above the hurricane is actually what is exasperating it. Hurricanes are caused by warm water.
2022-09-29 15:24:10+00:00,FinkleGeroge,@POTUS Thank you for supplementing the amazing work that DeSantis and his administration have accomplished in the light of this major natural disaster.
2022-09-29 15:23:42+00:00,JayeOluwale1997,"@definenaomi @FS_Lew Global warming is a natural phenomena accelerated by pollution. 

Weather systems are increasing in strength because of this.

I'm literally watching the news and they're talking about old buildings, poor drainage systems, and weak foundations in Lee County."
2022-09-29 15:23:34+00:00,Playbill10,@FoxNews I have seen 5 top scienctist say the hurricanes are not from global warming.. btw..our planet is only 0.2% warmer then 20 years ago.. 0.2% is nothing
2022-09-29 15:23:21+00:00,Lagem10,@MaxBoot Why in the world would Russia blow up their own pipeline?  Putin playing the long game and trying to kill us with global warming?  Why not simply turn the pipeline off?  Seems far easier and you’re not then losing your assets into the ocean.
2022-09-29 15:23:17+00:00,kokoyumyum,"Every time there is a natural disaster, evangelicals say that wrong doing by the victims cause their trauma. 
Maybe GOD-uh, doesn't like the oppressive, mean spirited hate that has been coming out of Florida.
For those who see signs in toast, Jesus, etc."
2022-09-29 15:23:14+00:00,RegularJoe4pres,@JennaEllisEsq @orbeekins Ian is reported to be the fifth largest storm to hit Florida.  Were the other four also caused by global warming?  Probably not any more than this one. Mother nature is no cause for alarmist reaction.
2022-09-29 15:23:06+00:00,AstonishingFMan,"@KRLD Covid and a bunch of hurricanes and tropical storms.

But the worst natural disaster has been Donald Trump."
2022-09-29 15:22:34+00:00,GoodieDW,"@RiceIam22 @801bermuda @goatman7rings @NoBigGovDuh @WxBrenn Do what all day?  Tell you that the fossil industry, like tobacco companies, knew their product was detrimental to our existence?  Or the Florida coast has risen a foot over the last 100 years due to global warming.  Ask scientists about carbon emissions if you want to go all day"
2022-09-29 15:22:14+00:00,CurtBeckstrom,@FoxNews So wrong. 3 degrees colder ocean then last year. Not global warming causing this hurricane BS again
2022-09-29 15:22:14+00:00,CGroniger,@SenTedCruz Yes little thing called global warming you might want to read about it!
2022-09-29 15:21:52+00:00,yes_allcops,"Global Warming denial falls into 2 categories:
1.  Planet heats up all on its own and this is a natural cycle
2.  We can somehow stop climate change by switching to electric cars"
2022-09-29 15:21:52+00:00,realtutter,@VitoMannone77 @Karxy__ @Broncomaniac65 @SocDoneLeft @Timcast We all know global warming started in 1993 and hasn't been ongoing for years or anything.
2022-09-29 15:21:45+00:00,TyrantHarbl,"@POTUS Why are we wasting money on rich people who chose to live on a sandbar in the middle of the ocean? Its not like Hurricanes are new, and these people claim global warming doesnt exist. Money can be better spent elsewhere..."
2022-09-29 15:21:30+00:00,JeanGuy_LeB,"@mattdagley It does sound like a particularly dumb stunt for any premier. 🤔
...even a conservative. 😏

But seriously, we need to look closely at power in ns because this hurricane wasn't a one in a million event, it might be our new normal. 😬

Global warming is very real"
2022-09-29 15:21:26+00:00,fantasykingpin,"@drunkenoranget1 @GoBigEd @jayanti79121933 @JohnFugelsang Unfortunately, ""scientists"" contribute to the problem. Masks work. Vaccines are safe. Men can be women. 97% of scientists agree in man-made global warming. The universe is 14.7 billion years old. These ""facts"" are NEVER presented with qualifiers/caveats."
2022-09-29 15:21:20+00:00,Santinobambino3,@AZSportsRealtor Global Warming for sure
2022-09-29 15:21:10+00:00,RSD427,@ho_walla @WI_MrElie A federal response to a natural disaster is not socialism but thanks for playing
2022-09-29 15:20:54+00:00,DecimalP,"Is Net zero still a myth??
In the current scenario, carbon emissions are a major point of concern for global warming leading to erratic climatic changes. All the major economies have committed toward net zero by 2050 but the path looks ambiguous."
2022-09-29 15:20:50+00:00,h98_jay,"@azardey3 @Logically_JC Biden being 'busy' helping Florida: Do you approve giving back tax payer money to assist with a natural disaster in one of the 50 states?
Biden; Yes
Liberals: Biden is the greatest President ever. He saved the state of Florida!! We should hold a parade!! 
🙄🤦‍♂️"
2022-09-29 15:20:43+00:00,jakespeedo,"Dear Floridians,

Global warming doesn't care if you believe in it. 

Sincerely,
Earth"
2022-09-29 15:20:40+00:00,JohnKeys8877,@kjonoma @business I don't know if I would call them big businesses more like big scammers. We don't have a viable solution to global warming and by the time we find something it will be too late according to most scientists... One solution go back to nuclear for a while until we find something.
2022-09-29 15:20:02+00:00,MrCaptnAmerica,@BradleyJuma7 @WxBrenn You dopes and your “global warming” had to broaden to “climate change” since that’s the most blanketed vague statement possible. As if hurricanes have never existed and only conservatives cause them 🤣🤣🤣 wow IQ may be in the 10’s
2022-09-29 15:19:58+00:00,LeftMeansDeath,"@dbm_12 @dedemoore1971 @ChiefsNana @BrittanyLynne How the fuck can she empathize? She's never had her entire life stolen by a natural disaster. 
Unless you count her brother in law."
2022-09-29 15:19:09+00:00,mejenwalton,"@Healey_Photo @JadeoradeWx This has been my career for 20 years, and this conversation starts, then dies after every natural disaster. Lots of reasons why but must also remember there are millions of reasons ppl don’t hear/receive/understand information. It’s a 2-way street &amp; human behavior is complex."
2022-09-29 15:18:42+00:00,inviolablevoice,"@savage_prof Ok but like Jim Cantore should get to stay in the office now, make one of the young bucks go out in the active natural disaster"
2022-09-29 15:18:35+00:00,BonfireDesigns2,@NormOrnstein Or Let’s talk about how bad converting to electric cars is. First thing you lose in any natural disaster of any size is your electricity. Imagine all the cars that will be useless during hurricanes and natural disasters when power is always out. Now you will be trapped too #Ian
2022-09-29 15:18:23+00:00,SafiullahBaig14,"@ammaralijan @Nosheen_Z Excellent step by HKP to organise masses against the brutal capitalism that's destroying the planet. Rivers, lakes, water &amp; soil are poisoned. Glaciers r melting due to global warming but also cuz of militarisation of glaciers 4rm both sides. Hope HKP will raise this issue too."
2022-09-29 15:18:10+00:00,666rizzo,I DONT UNDERSTAND PEOPLE THAT LEAVE THEIR FUCKING ANIMALS BEHIND DURING A NATURAL DISASTER.
2022-09-29 15:17:43+00:00,Chiemeka_P,"What if it’s God coming with another water?
NO
What if the earth is old and expired and all of this natural disaster is a gradual birth of a new world?.

Shit!! I don smoke again"
2022-09-29 15:17:40+00:00,Meehaul,"@Came_Along_Way I'm so sorry for your family, friends, and all those affected by this terrible natural disaster."
2022-09-29 15:17:37+00:00,JimWastingtime,"@DanRather Global warming is a theory based on ""prediction bias""... my term...or enertia bias, better, which assumes, again, that these "" trends* will continue in the same direction as they are moving now. 1.4 inch sea lever rise in ten years. A lot can happen in 10 years."
2022-09-29 15:17:09+00:00,southernmama18,@kenolin1 It is disgusting that you are using a natural disaster to further your political views.  This isn’t about one governor.  It is about citizens in this country that are hurting and in trouble.  It does not matter what state they are in.
2022-09-29 15:16:59+00:00,RobEh,"So now the Marxist Woke Left have declared, in their enduring wisdom, that Climate Change is now the cause of Hurricanes.  Any natural disaster now is a result of Climate change.  Just because you want it to be true, does not make it that way. 
#ClimateChangeLies
#FearMongering"
2022-09-29 15:16:37+00:00,Shaynero191,@EdRussoWX @NHC_Atlantic unfortunately u can't fix stupid...even in a natural disaster😉
2022-09-29 15:16:36+00:00,huecoHabitable,what does it mean when my normal dreams always involve some sort of escaping a natural disaster or being chased by someone but my nightmares tend to be things like missing my flight or forgetting to reply to an important email
2022-09-29 15:16:25+00:00,Bostons80113133,@JackMartensite @AlexVickeryHowe @CaffMomREDACTED @jpad319 @smokerscough09 Religion is fictional beliefs without any facts. Global warming is a fact. How humanity can address it is up for debate. But the existence of the issue is a fact lol
2022-09-29 15:16:24+00:00,FrSatishJoseph,"With each natural disaster - fires, hurricanes, rising sea levels or rising temperatures - its alarming that the intensity, frequency, and devastation are UNPRECEDENTED! God's Earth is groaning in agony, but climate change deniers and human myopia come in the way.
#HurricaneIan"
2022-09-29 15:16:02+00:00,tayarndt,"@dimensionmedia Unfortunately, I was one of those people who did not pay attention. Living in Michigan, I didn’t feel like it was a huge deal. Now that I’m in Texas, I  implemented a natural disaster clause."
2022-09-29 15:15:35+00:00,ranbooBlankie,How Dare This Extremely Destructive and Deadly Natural Disaster that is taking the lives and homes and belongings of so many interrupt MY content creators meetup 😡😡😡
2022-09-29 15:15:24+00:00,Socott2030,@ChristopherHahn No one ask how a state voted during a natural disaster…😂😂😂 wtf you talking about? 🤦‍♂️😂
2022-09-29 15:15:21+00:00,unscriptedmike,"As Lee County struggles to recover from a terrible natural disaster, you can bet that democrat politicians are gathering together plotting how to pin this on Governor DeSantis, who expertly handled preparations with great leadership and intelligence."
2022-09-29 15:15:04+00:00,minaforest,"@MarshaBlackburn 🧐

I am doubly appalled at this attempt to politicize a natural disaster."
2022-09-29 15:14:28+00:00,cjwright79,people complain about high gas prices and rue the effects of global warming; could it be that the first is the cure for the second
2022-09-29 15:14:24+00:00,DavidDu75948054,"@arceeclaire @Noone86595893 @wyonaf I don't think anyone denies that the climate changes over time: what is not proven is that human activity has any real impact on it, and specifically bogus is the assertion that CO2 levels in low concentrations cause global warming."
2022-09-29 15:14:21+00:00,Zeds99Thomas,@DanRather We never had hurricanes before global warming!
2022-09-29 15:14:18+00:00,beKewl4ever,"@PaulMedica It's not an ""attack"" save the war lingo for war. It's a natural disaster.
It's also a indication of what needs to be improved in our infrastructure to mitigate destruction and deaths.
When you know what's possible. Plan for it when rebuilding."
2022-09-29 15:14:16+00:00,OldMillXxX,@realDailyWire How long before Al Gore claims victory due to Global Warming?
2022-09-29 15:14:03+00:00,_rickologyy,For all my ppl in Florida with home owners or rental insurance (even for apartments) don’t forget you can claim about $400-$500 on food spoilage due to no electricity caused by natural disaster.
2022-09-29 15:13:53+00:00,Spicystingray,@AusBassie the world is being destroyed and it is basically irreversible. Live your life to the fullest before global warming takes a bigger effect on you. You don’t have to “grind everyday”
2022-09-29 15:13:45+00:00,Joey_Aszterbaum,"@NicetyAF @sunrisemvmt Yes, a global warming situation in the Middle Ages changed agriculture and society massively. 

But anthropocentric climate change is rapidly changing a world where humanity is organized totally unfit for it. Climate migration, massive destruction, war are on the horizon."
2022-09-29 15:13:20+00:00,Kenneth95296224,"@MarshaBlackburn You think maybe God had something to do with it? Maybe punishment for Florida’s sins? Yeah, that makes more sense than pinning it on global warming. Maybe you’ll believe when everyone in Florida is standing in water up to their necks."
2022-09-29 15:13:11+00:00,AngieAway,"We need to change the Category 1-5 system, because no one seems to understand that a Category 1 isn't ""only a Cat 1"" or ""just a Cat 1."" It's just a less destructive, still terrible natural disaster."
2022-09-29 15:13:03+00:00,DANTANMAN,@DownWithOil @SeamusORegan Yes the windmills and snow covered solar panels will pay for a trillion dollar deficit. Are the Teslas out there cleaning up this natural disaster?
2022-09-29 15:12:54+00:00,TCCarclub,"The way I think.
Do you believe in global warming?
Do you believe in religion?
If you believe in one &amp; not the other, leave the other to what they want to believe. It doesn't make it true &amp; you can't convince them it ain't."
2022-09-29 15:12:49+00:00,royboy789,"It is one thing to get the post-hurricane sales emails.
It infuriates me on another level seeing one for medical equipment. 

""Just been through a devastating natural disaster? New product line can save your life, promo today only!"""
2022-09-29 15:12:21+00:00,BeastofOrem,"@s_osby @wyonaf @ScottBarrRCNTV @HessQuigley @AdamInHTownTX What the left fails to comprehend is that 'climate change' is a cycle, and they can only focus on the part of it they are in. When the cycle was in decline, they said an ice age will consume us in 10 years. When it is on the rise, they say 'global warming is causing hurricanes'."
2022-09-29 15:11:56+00:00,RyanTGolf86,@hellmart Due to a natural disaster. Let's talk power California with no power due to hot weather... LOL!!!
2022-09-29 15:11:27+00:00,Try_Raisins,Having every known natural disaster in one country and still leading the world is something people don’t say a lot about
2022-09-29 15:11:09+00:00,joyfuljuicer,"I have heard the term “500 year flood event” 4 times this year. Yellowstone NP, Death Valley NP, Pakistan and now Florida. Tell me again that global warming isn’t real? 🥸 #hurricaineIan #GlobalWarming"
2022-09-29 15:10:30+00:00,BonfireDesigns2,@wyonaf Let’s bring up how bad converting to electric cars is. First thing you lose in any natural disaster is your electricity. Imagine all the cars that will be useless during hurricanes and natural disasters when power is always out. Now you will be trapped too #florida #ClimateScam
